,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
1354,1354,1354,1.5340907373101302e+18,2022-06-07 08:31:48+00:00,['1534090737310130176'],"This sounds like a loaded question, it isn't. Admittedly it did start from a conversation about conflicts of interest...but it's more just that I don't know that much about other specialties' bottom lines."
1355,1355,1355,1.534090735703802e+18,2022-06-07 08:31:48+00:00,['1534090735703801857'],"Which medical specialties have the most industry money? Not a well articulated question. It's not quite 'which is the most profitable' but slightly different. I'm thinking conference size/speaker fees/budgets etc. Cardiology must be near top? Ortho, derm, onc...what do you think?"
1356,1356,1356,1.534077262009598e+18,2022-06-07 07:38:15+00:00,['1534077262009597952'],@lucy_evzz If I was still in London I would definitely have been up for that
1357,1357,1357,1.5340751992005796e+18,2022-06-07 07:30:03+00:00,['1534075199200579585'],"This is one I shared the other day, just a buzzword melange of all my absolute favourite things 🤢 https://t.co/JWnyPUN6b3"
1358,1358,1358,1.5340751972083753e+18,2022-06-07 07:30:03+00:00,['1534075197208375296'],"Yesterday I got invited to a father's day cookalong which actually sounds great. I wondered if perhaps I'd signed up to a mailing list at a restaurant, but it's from a marketing company that connects clients to customers, to my channel email address. Am I a Z-list influencer now? https://t.co/jbvD9CVlVd"
1359,1359,1359,1.5340751945743606e+18,2022-06-07 07:30:02+00:00,['1534075194574360579'],"I get a lot of wellness-related products. Today brings an eye massager. Which sounds great, until I remembered that I have fingers which have been successfully massaging my eyeballs for years. https://t.co/CmTEEoiF9u"
1360,1360,1360,1.5340751903674737e+18,2022-06-07 07:30:01+00:00,['1534075190367473664'],"As many who follow me on here are not from the wild world of online content creation (ie in my case, youtube), just for fun I thought I'd compile the weird and wonderful offers I (and all creators) get to endorse products in a thread which I'll update as they come in..."
1361,1361,1361,1.533941504028418e+18,2022-06-06 22:38:48+00:00,['1533941504028418048'],@joelgiblett @CardioWilson @jdrwilcox No one is declining patients due to lack of beds
1362,1362,1362,1.5339330081217372e+18,2022-06-06 22:05:02+00:00,['1533933008121737217'],"@joelgiblett @CardioWilson @jdrwilcox So they come from community, have PPCI and then go straight to local DGH? That’s interesting and I can see the logic, but not really the intended model for HAC/cardiac arrest centres, where post-OOHCA management and expertise is supposed to be concentrated in one place."
1363,1363,1363,1.533931148035883e+18,2022-06-06 21:57:39+00:00,['1533931148035883008'],"@CardioWilson @jdrwilcox @joelgiblett At their DGH though, not the tertiary cardiac centre"
1364,1364,1364,1.5339275156722688e+18,2022-06-06 21:43:13+00:00,['1533927515672268800'],"@jdrwilcox @joelgiblett It’s not so much the lab capacity but the ICU. I’m like any interventionalist, I’ll cath anybody, but if we’re aggressively treating too many we’ll quickly fill ICUs with patients that won’t make a meaningful recovery. So need to recognise futility early. Which is hard."
1365,1365,1365,1.5339157176822006e+18,2022-06-06 20:56:20+00:00,['1533915717682200578'],"A key take home message from this that perhaps hasn’t been as emphasised as much is that even with a barn door STEMI, if MIRACLE2 score is high, you’re still unlikely to be offering benefit with PPCI https://t.co/gSKpSPfeg9"
1366,1366,1366,1.5339106320131195e+18,2022-06-06 20:36:08+00:00,['1533910632013119490'],"@Dr_JSA That’s why I specified union faithful. The article also highlighted that most students don’t care. But so many of the members of the Boris cult from his early days ended up in the Conservative party. As you say, they’ve come to rely on his star power"
1367,1367,1367,1.5339077255325125e+18,2022-06-06 20:24:35+00:00,['1533907725532512256'],@Dr_JSA Yes that is true
1368,1368,1368,1.5339074919265608e+18,2022-06-06 20:23:39+00:00,['1533907491926560769'],"@Dr_JSA Perhaps, but even on that ticket they have others to choose from. Read an entertaining article from a few yrs ago at the weekend about BJ’s Oxford years and I can’t help but feel that it’s still the cult of personality that made him so adored amongst his Union fanboys, persisting"
1369,1369,1369,1.533905476047487e+18,2022-06-06 20:15:38+00:00,['1533905476047486978'],"To think that 211 MPs still believe Johnson is truly the best person to lead their party, is genuinely hard to fathom. But when you think about it from Dorries’ perspective as desperation to maintain cash influx from shady donors, it makes more sense"
1370,1370,1370,1.5338834700527288e+18,2022-06-06 18:48:12+00:00,['1533883470052728833'],"Well there you have it, as plain as day. Just as corporations exist to make their shareholders money, not for the customer; the Conservative party exists to do its donors’ bidding, not for the unimportant electorate https://t.co/ywGWlEwLG2"
1371,1371,1371,1.5338067921735762e+18,2022-06-06 13:43:30+00:00,['1533806792173576192'],How is this so perfect https://t.co/CiPPtG5bTB
1372,1372,1372,1.53371921494247e+18,2022-06-06 07:55:30+00:00,['1533719214942470144'],Historians will pinpoint this as the moment the British public realised they preferred a hologram Queen to King Charles https://t.co/Km887GKSkO
1375,1375,1375,1.5335779925968568e+18,2022-06-05 22:34:20+00:00,['1533577992596856832'],@ethanjweiss I’m kind of glad he put that in because a diet of steak and mango actually sounds quite appealing. The raw balls are an important reality check.
1376,1376,1376,1.5335774535155507e+18,2022-06-05 22:32:12+00:00,['1533577453515550729'],"@joannekarma I’m sure it’s pretty good, he’s a medical graduate who is board certified I’m at least one specialty. And indeed I find it so much more interesting when smart medical trained people end up in these lunatic fringes. Shows no one is immune to pseudoscience and bias"
1377,1377,1377,1.5335749540626924e+18,2022-06-05 22:22:16+00:00,['1533574954062692352'],He’s scared of headphones https://t.co/d54ztpi7Td
1378,1378,1378,1.5335735852766536e+18,2022-06-05 22:16:49+00:00,['1533573585276653570'],"People often ask “but how can I tell good health information from bad?” And it’s a really tough skill for anyone. However, if you’re predilection is for the carnivore diet, and one of the leading voices is a guy who makes naked TikToks about crisps, maybe consider that a red flag https://t.co/VjfhLH9Ndo"
1379,1379,1379,1.533571852660052e+18,2022-06-05 22:09:56+00:00,['1533571852660051968'],@ethanjweiss I think we have different definitions of fun
1380,1380,1380,1.5335474195516457e+18,2022-06-05 20:32:51+00:00,['1533547419551645697'],@valtarys It’s not a joke
1381,1381,1381,1.5335373532723692e+18,2022-06-05 19:52:51+00:00,['1533537353272369154'],"Sans serif, avec fromage 

Gutenberg’s printing press used metal letters made in the foundry, which gets its name from the Latin fundere, to melt or cast. The middle French noun past participle was fonte, hence ‘font’

A modern French noun past participle of fondre is fondue! https://t.co/ZPwfXlVIUx"
1383,1383,1383,1.5334423561664184e+18,2022-06-05 13:35:22+00:00,['1533442356166418434'],"The material was amber, known to the Greeks as elektron. Funnily enough they posited that this might be a type of magnetism like the lodestones, but rejected the idea as amber attracted non metallic objects. 2 millennia later we learnt electromagnetism is a single force. https://t.co/7CtEvns4aj"
1384,1384,1384,1.5334423502734172e+18,2022-06-05 13:35:20+00:00,['1533442350273417217'],"Some substances exhibited strange properties. Metallic rocks from Magnesia in modern Anatolia (lodestones) could attract iron. But when another rock used in jewellery was rubbed, it attracted objects like hair or fabric. Of course you know this as static electricity."
1385,1385,1385,1.5334423485956751e+18,2022-06-05 13:35:20+00:00,['1533442348595675138'],"Without looking it up, what do you think the Greek word ‘elektron’ (Latin ‘electrum’) means? It is of course the origin of the word electric, electricity etc but how did the Greeks know about that?"
1386,1386,1386,1.532606198670889e+18,2022-06-03 06:12:46+00:00,['1532606198670888961'],"@GidMK @dsquintana Ah that explains why you're so cultured compared to the average...actually let me stop there, Dan's also on this tweet 😆"
1387,1387,1387,1.532596167829332e+18,2022-06-03 05:32:55+00:00,['1532596167829331969'],"@dsquintana @GidMK Same here, even in central London only a very small number of police are armed. Outside London I've never seen police with guns except at some diplomatic/high security event."
1388,1388,1388,1.5325941866371727e+18,2022-06-03 05:25:02+00:00,['1532594186637172738'],"@curexcomplex I go to all kinds of things on my own. My wife (an only child) taught me when we were young to just not gaf and I embraced the idea. I've done movies, restaurants, museums tout seul. Sometimes the needs of the one outweigh the baggage of the many. Ramming speed!"
1389,1389,1389,1.5325933179842765e+18,2022-06-03 05:21:35+00:00,['1532593317984276482'],"I wonder if enough people get heavenbanned, ultimately being babysat by the same algorithm, the person in charge of that bot's source code could exact tremendous power for good...or bad. Maybe bots are capable of nudge persuasion?"
1390,1390,1390,1.5325920529067418e+18,2022-06-03 05:16:34+00:00,['1532592052906741761'],Very inventive! Definitely thought-provoking about how social media might evolve (and how would you even know?) Please note the date of the article &amp; the banner ad too 😉 https://t.co/6YSnRicvta
1394,1394,1394,1.5323341625810657e+18,2022-06-02 12:11:48+00:00,['1532334162581065735'],"It is rather nice being at work today, seeing the Jubilee through the eyes of those that remember the Queen’s coronation. Clearly means something very different for them than me. Plus I’ve never seen/eaten this many biscuits before"
1395,1395,1395,1.532310198756561e+18,2022-06-02 10:36:34+00:00,['1532310198756560898'],"An unnamed doctor has claimed he could’ve been saved if CPR administered. While it’s important to highlight how things could’ve been better, I don’t think this is helpful esp to grieving relatives. No guarantee CPR would save an occluded left main stem. Mortality extremely high https://t.co/ooHTlMEDvE"
1397,1397,1397,1.5322733470018191e+18,2022-06-02 08:10:08+00:00,['1532273347001819138'],"Whether or not we are here tomorrow
Tomorrow we'll remember these moments,l
Come with me let’s think about how short life is
And how lucky we'll be if we can have tomorrow
We'll remember these moment tomorrow whether we're here or not
 😔
https://t.co/nvcj256ofH"
1398,1398,1398,1.532273345428865e+18,2022-06-02 08:10:08+00:00,['1532273345428865024'],"Listening to a few of KK’s classics on the way to work. The 53 year old singer died suddenly after a performance in Kolkata, due to an occluded left main stem (massive heart attack). RIP. https://t.co/dGPE4B1IMK"
1400,1400,1400,1.5322472929122058e+18,2022-06-02 06:26:37+00:00,['1532247292912205824'],"@JonBedford @load_dependent POMC! The subject of my BSc research project many years ago. No thanks, I’ll skip straight to 2024 in that case 🙃"
1401,1401,1401,1.53213283723051e+18,2022-06-01 22:51:48+00:00,['1532132837230510083'],I preferred when people didn’t try to crowbar serotonin and dopamine into every fricking article about anything. It’s always those two. No one tweets about social media hacking your aspartate. Or about celebrity romance being instant adenosine triphosphate. Which is a shame! https://t.co/1VUEM0yFf9
1402,1402,1402,1.532110037811966e+18,2022-06-01 21:21:12+00:00,['1532110037811965953'],@RiderToast Oh dear oh dear
1403,1403,1403,1.532108433268347e+18,2022-06-01 21:14:50+00:00,['1532108433268346881'],Context https://t.co/NhCNNIHqlO
1404,1404,1404,1.5321003156417823e+18,2022-06-01 20:42:34+00:00,['1532100315641782272'],"@DOPavlou No, especially as he was pain-free at the time"
1405,1405,1405,1.532089620523098e+18,2022-06-01 20:00:05+00:00,['1532089620523098112'],This is the kind of medical accuracy that happens when the creator of your show blocks me on twitter https://t.co/NjzTNuq1Us
1406,1406,1406,1.5320854186944102e+18,2022-06-01 19:43:23+00:00,['1532085418694410240'],"The importance of repeating ECGs in a patient with an acute coronary syndrome. Stable on admission, v subtle changes (1st one). As soon as rate went up with pain/emotion (2nd one) - ST elevation in aVR with widespread ischaemia. 100% occluded left main. Younger than me. https://t.co/CaAnKsSqGA"
1410,1410,1410,1.5319794539491492e+18,2022-06-01 12:42:19+00:00,['1531979453949149184'],@lenaldo https://t.co/Vim1zzmMM5
1411,1411,1411,1.5318832992448553e+18,2022-06-01 06:20:14+00:00,['1531883299244855298'],@NandovMovies They employed me to clean up injured civilians with a don’t ask don’t tell policy and now I’m in too deep
1412,1412,1412,1.531882062038319e+18,2022-06-01 06:15:19+00:00,['1531882062038319104'],"Every time I think I’ve discovered the depths of what doctors will advertise on Instagram, I’m reminded that tiktok is almost certainly much worse https://t.co/mWRKK9iJht"
1413,1413,1413,1.5318815429513585e+18,2022-06-01 06:13:15+00:00,['1531881542951358466'],"Article link. The comments beneath are exactly what you’d expect I’m afraid

First woman to lead GPs went on sick leave ‘after sexist comments’

https://t.co/TvzcmMxQko https://t.co/KJIBZywhkG"
1414,1414,1414,1.5318810859313766e+18,2022-06-01 06:11:26+00:00,['1531881085931376640'],Fresh ideas being blocked and being unrepresentative of the profession is definitely the BMA I remember when I decided not to give them anymore of my money a decade ago https://t.co/svoRiOfqsg
