Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1748,1748,1748,1.3200109184162734e+18,2020-10-24 14:35:02+00:00,['1320010918416273409'],"Met someone at work... Her name is Dr McStuffins, doctor of stuffed toy animals apparently https://t.co/9o3eMCKIg4",,met someone at work her name is dr mcstuffins doctor of stuffed toy animals apparently ,False
1749,1749,1749,1.3200074403400458e+18,2020-10-24 14:21:12+00:00,['1320007440340045824'],"@peekayone 😂 so True. Watching them enjoying life so carefree, makes me jealous sometimes",,  so true watching them enjoying life so carefree makes me jealous sometimes,False
1754,1754,1754,1.3190905540058358e+18,2020-10-22 01:37:50+00:00,['1319090554005835783'],"@peekayone @Independent It’s 2020, nothing is surprising anymore",,  its  nothing is surprising anymore,False
1755,1755,1755,1.3190136544660726e+18,2020-10-21 20:32:15+00:00,['1319013654466072579'],@Independent The landing was fake after all?,, the landing was fake after all,False
1756,1756,1756,1.3190119521280696e+18,2020-10-21 20:25:30+00:00,['1319011952128069635'],@BarristerSecret BB 2020: let me check the door,, bb  let me check the door,False
1761,1761,1761,1.3182253532324823e+18,2020-10-19 16:19:50+00:00,['1318225353232482304'],"@LibyaLiberty I’m not in there... I’m usually the one with the camera and microphone off, napping through the meeting",, im not in there im usually the one with the camera and microphone off napping through the meeting,False
1762,1762,1762,1.318219426823549e+18,2020-10-19 15:56:17+00:00,['1318219426823548929'],"This is so so lovely and so is the outpouring of love and support; but it’s sad and frustrating that it needs to be said (albeit to children), that us people of colour need to justify or pacify our existence and voice gratitude for friendships https://t.co/7IDmYQwzss",,this is so so lovely and so is the outpouring of love and support but its sad and frustrating that it needs to be said albeit to children that us people of colour need to justify or pacify our existence and voice gratitude for friendships ,False
1763,1763,1763,1.3182137810345124e+18,2020-10-19 15:33:51+00:00,['1318213781034512389'],There is another dog called Lolita who looks exactly like our Lolita - and going by her instagram account her  life is so much more exciting...   #imposter ? #eviltwin ? https://t.co/tndjXwpnrL,,there is another dog called lolita who looks exactly like our lolita  and going by her instagram account her  life is so much more exciting       ,False
1770,1770,1770,1.3174990792414536e+18,2020-10-17 16:13:53+00:00,['1317499079241453568'],Is it bad that I am happy there is no work Christmas dinner to go to this year???    People at work are trying to come up with ways to make it possible and I am like “let it be”.,,is it bad that i am happy there is no work christmas dinner to go to this year    people at work are trying to come up with ways to make it possible and i am like let it be,False
1779,1779,1779,1.3159700914907054e+18,2020-10-13 10:58:14+00:00,['1315970091490705409'],"Interesting looking webinar - “The climate crisis is a health crisis: how can innovation help?""   https://t.co/6rpnqgS6RX",,interesting looking webinar  the climate crisis is a health crisis how can innovation help   ,False
1781,1781,1781,1.3152459465073295e+18,2020-10-11 11:00:44+00:00,['1315245946507329536'],"@yashar Unfortunately, you’ve done the same yourself in the past and haven’t acknowledged the comments made in reply to your retweet",, unfortunately youve done the same yourself in the past and havent acknowledged the comments made in reply to your retweet,False
1782,1782,1782,1.315245121420628e+18,2020-10-11 10:57:27+00:00,['1315245121420627968'],"Vicious circle of both, so I take a nap... a lot of naps https://t.co/F7aluSCuYq",,vicious circle of both so i take a nap a lot of naps ,False
1784,1784,1784,1.3148465433804513e+18,2020-10-10 08:33:39+00:00,['1314846543380451328'],Could make the point without all the sexism https://t.co/FKQqGMyTzf,,could make the point without all the sexism ,False
1796,1796,1796,1.3139351572257178e+18,2020-10-07 20:12:07+00:00,['1313935157225717761'],@TheWomensOrg “Behave yourself”,, behave yourself,False
1797,1797,1797,1.3137487723636695e+18,2020-10-07 07:51:30+00:00,['1313748772363669505'],@SarahMcKernon My concern exactly. The fit isn’t great either.,, my concern exactly the fit isnt great either,False
1799,1799,1799,1.313578806125437e+18,2020-10-06 20:36:07+00:00,['1313578806125436928'],@NicolaBeddoes Thank you! Really appreciate your message. ❤️,, thank you really appreciate your message ,False
1800,1800,1800,1.313578525602046e+18,2020-10-06 20:35:00+00:00,['1313578525602045954'],@peekayone Do they? I am not surprised.  Doesn’t look like a particularly medical or even effective mask.,, do they i am not surprised  doesnt look like a particularly medical or even effective mask,False
1801,1801,1801,1.313569853769384e+18,2020-10-06 20:00:32+00:00,['1313569853769383936'],"I work in ED and have asthma amongst other risk factors; been given this mask and left to my own demise (as I see it 🙂).  Call it my Darth Vader mask, and yes, there have been “I’m your father” jokes https://t.co/r7KnPumpRF https://t.co/iBqbfDssgh",,i work in ed and have asthma amongst other risk factors been given this mask and left to my own demise as i see it   call it my darth vader mask and yes there have been im your father jokes  ,False
1804,1804,1804,1.3135535707137434e+18,2020-10-06 18:55:50+00:00,['1313553570713743362'],@admit_medics @DrLawrieG You are too young. Used to be TTAs,,  you are too young used to be ttas,False
1805,1805,1805,1.3135359748450918e+18,2020-10-06 17:45:55+00:00,['1313535974845091842'],@PennyRed How can we know it’s not him tweeting?,, how can we know its not him tweeting,False
1807,1807,1807,1.3131717802495508e+18,2020-10-05 17:38:44+00:00,['1313171780249550848'],Exactly this... https://t.co/sdPEVTMKzX,,exactly this ,False
1808,1808,1808,1.313121146385072e+18,2020-10-05 14:17:32+00:00,['1313121146385072133'],"@peekayone Her paws are tucked under my back, she turns head her head all sorts of scary angles 🙂",, her paws are tucked under my back she turns head her head all sorts of scary angles ,False
1810,1810,1810,1.3130727489949778e+18,2020-10-05 11:05:13+00:00,['1313072748994977792'],❤️.   Chili does a little hop when I say “I love you” when she is walking.  I’ll try and catch it on camera... https://t.co/jfc4PKrxKN,,   chili does a little hop when i say i love you when she is walking  ill try and catch it on camera ,False
1817,1817,1817,1.3124554306904146e+18,2020-10-03 18:12:13+00:00,['1312455430690414592'],"@PurplesmurfLLB I was just telling myself off the other day, so you are making feel so much better 🙂",, i was just telling myself off the other day so you are making feel so much better ,False
1819,1819,1819,1.312454278963839e+18,2020-10-03 18:07:38+00:00,['1312454278963838976'],"@DGlaucomflecken The stress was so real, I was worrying about your heart making that video",, the stress was so real i was worrying about your heart making that video,False
1820,1820,1820,1.312453760040407e+18,2020-10-03 18:05:35+00:00,['1312453760040407041'],@PurplesmurfLLB Answer is yes.  And I feel so much better about my little collection of lipsticks now,, answer is yes  and i feel so much better about my little collection of lipsticks now,False
1828,1828,1828,1.3120833241402204e+18,2020-10-02 17:33:36+00:00,['1312083324140220426'],@snoochieshy @theJeremyVine I would like the recipe for that,,  i would like the recipe for that,False
1845,1845,1845,1.3101803740734874e+18,2020-09-27 11:31:57+00:00,['1310180374073487362'],Specially worried about independent students without family support / those estranged from their family already.  Student life is emotionally and financially a big struggle in normal times... https://t.co/fpux52fcUU,,specially worried about independent students without family support  those estranged from their family already  student life is emotionally and financially a big struggle in normal times ,False
1846,1846,1846,1.310148845192573e+18,2020-09-27 09:26:40+00:00,['1310148845192572929'],"@peekayone Yes, I had seen this. We are sadly heading that way.  

The £500 is the cost of the vaccine  in the UK for those over 25",," yes i had seen this we are sadly heading that way  

the  is the cost of the vaccine  in the uk for those over ",False
1848,1848,1848,1.310144976693719e+18,2020-09-27 09:11:18+00:00,['1310144976693719042'],Best thing I’ve watched... https://t.co/MNd235qqMT,,best thing ive watched ,False
1849,1849,1849,1.310142247229444e+18,2020-09-27 09:00:27+00:00,['1310142247229444096'],What I can’t get my head around is the price. Almost £500 for the three injections for adults?   Something that could save lives shouldn’t cost so much https://t.co/xKFH5Y4mUY,,what i cant get my head around is the price almost  for the three injections for adults   something that could save lives shouldnt cost so much ,False
1850,1850,1850,1.310137042177794e+18,2020-09-27 08:39:46+00:00,['1310137042177794050'],@Independent Not an NHS app,, not an nhs app,False
1857,1857,1857,1.309873525189116e+18,2020-09-26 15:12:39+00:00,['1309873525189115906'],"I’ve been quoted text from the bible as criticism when I am minding my own business eating my veggie lunch at work

It’s the ideology of “man” at centre of universe and top of the food chain. Another example of religion used as an excuse to inflict pain 

This is a good read... https://t.co/CXmdw0xh8d",,"ive been quoted text from the bible as criticism when i am minding my own business eating my veggie lunch at work

its the ideology of man at centre of universe and top of the food chain another example of religion used as an excuse to inflict pain 

this is a good read ",False
1864,1864,1864,1.3097510678869238e+18,2020-09-26 07:06:03+00:00,['1309751067886923777'],Something similar will be the headlines when it’s too late to do anything about climate change https://t.co/iEXiXxgszr,,something similar will be the headlines when its too late to do anything about climate change ,False
