,text,edit_history_tweet_ids,author_id,id,followers_count,following_count,tweet_count,listed_count
999,Check out ANYWEAR Zone Slip Resistant Clogs Nursing Shoes Love Hope Cure Black Women's 8 https://t.co/jS1g9mJBvu #Nursing #NurseLife #hospital #BackToSchool #work #doctor #doctors,['1563513151064514560'],197075177,1563513151064514560,95,41,8557,29
1000,3rd back to back shift post having Covid - today is a #senddoughnuts kind of day 🤪. Thank goodness I #lovemyjob #NurseLife #emergencynurses #paeds,['1563510805533863936'],1488634157261598720,1563510805533863936,140,216,634,0
1001,"In Dubai, United Arab Emirates, during July 25–27, 2023, registration is now available for #12NHPSUCG2023. 
Register Here: https://t.co/BxJgzc3yii
#zdravotnásestra #nurselife #enfermero #نرسليفرن #rn #nyambutgawe #nightshift #nursing #nursesofinstagram #空中护士 #nurseofinstagram https://t.co/rp5IklnRZL",['1563508839475204096'],1553319086750597120,1563508839475204096,52,289,158,0
1006,"HD08 Queenie l unboxing 

Buy NOW 👉👉👉 https://t.co/cXprybf2JD

#dreammask #hidolls #kigurumi #zentai 
#cutegirl   #NurseLife https://t.co/2Ch8zrB6Gt",['1563496800656527360'],851813892619554816,1563496800656527360,10787,101,2025,47
1007,"Check out the latest opening at Cooley Dickinson Health Care in Northampton, MA. https://t.co/itY5tnP2qZ #NursesRock #NurseLife",['1563496692598550530'],288884244,1563496692598550530,13,51,521,0
1008,"Can you recommend anyone for this job in Northampton, MA? https://t.co/MRzZMP0tps #NurseLife #Nurse",['1563134496244768769'],288884244,1563134496244768769,13,51,521,0
1009,"Did you know that all nurses require revalidation three years after qualifying? Revalidation is the process of maintaining registration with the Nursing and Midwifery Council.

#nurse #nursing #nurses #nurselife #nursinghome #revalidation #nmc #care #healthcare #wellbeing #nhs https://t.co/ZlSEKrtyrZ",['1563496583269740548'],330233411,1563496583269740548,278,880,1166,8
1010,"What is temp-to-perm? Here’s Bee to tell you about the opportunities of temp-to-perm work, one of the unique ways in which you can work at Dean Healthcare 💚

#reel #tiktok #viral #trending #nursing #nurse #nurselife #nurses #nhs #care #carework #careworker #carehome #southwest https://t.co/HZBXpjjkAC",['1563172354146316288'],330233411,1563172354146316288,278,880,1166,8
1012,"Saturdays are for fun quiz questions.Can you guess the correct option? Comment below:👇

For more info call us at: +91-9875983410
Visit: https://t.co/9chWWt6gku

#nurse #nursestudent #hospital #nurselife #bikhammohali #nurseinuk🇬🇧 #QuizTime #QuizOfTheDay #Quiz #QuizKnock https://t.co/uHIalr3mvi",['1563463839672283138'],1086333908961107968,1563463839672283138,28,11,297,0
1013,"Benefits of taking Healthy Diet on Daily Basis- https://t.co/SEpBjW1lUK
Visit our website-https://t.co/4BQVMCFKZT
#Nursing #nursing_intern #nursingjobs #PatientCare #homecare  #healthcare #healthylifestyle #Nurse #NurseLife #attendantcare #HealthyFood https://t.co/IiNkHK9hsH",['1563422050156695552'],1483819093031800838,1563422050156695552,20,87,158,0
1014,"Why is running important for good health ?- https://t.co/SEUg6sZaKs
Visit our website-https://t.co/4BQVMCWO1T
#Nursing #nursing_intern #nursingjobs #PatientCare #homecare  #healthcare #healthylifestyle #Nurse #NurseLife #attendantcare #HealthyFood https://t.co/o8NxzKSG23",['1563048728499433472'],1483819093031800838,1563048728499433472,20,87,158,0
1015,"Different ways to become a Successful Patient Attendant in Delhi?- https://t.co/oK8gnMk0gc
Visit our website-https://t.co/4BQVMCFKZT
#Nursing #nursing_intern #nursingjobs #PatientCare #homecare  #healthcare #healthylifestyle #Nurse #NurseLife #attendantcare #HealthyFood https://t.co/eOQ6WTZ0Fu",['1562693449522237440'],1483819093031800838,1562693449522237440,20,87,158,0
1016,Is crazy ya support people who ask to travel and other stupid shit but won’t support a nurse who saves life! https://t.co/fdfPDJP2nt #GoFundMe #Nurse #nurselife,['1563410086717837312'],46995545,1563410086717837312,55,193,713,1
1017,"Nursing job in 🇩🇪 Germany 🇩🇪 

#asianlinkacademy #nurses #nurse #nurselife #doctors #nursing #nursesofinstagram #covid #healthcare #medical #rn #nursesrock #nursingschool #hospital #doctor #medicine #nursingstudent #registerednurse #nursepractitioner #health #coronavirus #germany https://t.co/ofrDZuzdqj",['1563407743343808513'],816946882329059328,1563407743343808513,35,196,173,0
1018,#nurses 👩‍⚕️ #nurselife https://t.co/5X6UW1LcR4,['1563373388634107909'],1418182057121894404,1563373388634107909,2374,16,16070,8
1019,God Works Miracles Through Nurses Premium T-Shirt https://t.co/nhtf96GqDT via @amazon  #nurse #hospital #medical #medicine #healer #miracles #God #NurseTwitter #nurselife,['1563371978429693954'],30871333,1563371978429693954,1147,4929,9367,9
1020,After watching that whole scene in #HouseoftheDragon I am rethinking my whole career path #nurselife #Scrubfam https://t.co/mHYUee3sqO,['1563358080959922177'],454310017,1563358080959922177,856,1178,49259,1
1021,"#lgbt #beyou #Friday 
#sindicateparty #nurselife https://t.co/XUgEvf8AvJ",['1563350475025424389'],1015289501533368320,1563350475025424389,26,377,2877,0
1023,#nurselife #nurses https://t.co/EXO8cTNiUY,['1563323215606296577'],1155963078925832192,1563323215606296577,1538,2212,8142,8
1024,"Can you recommend anyone for this job in Cedar Rapids, IA? https://t.co/O4qhDYXO6k #Nursing #NurseLife",['1563315644937867268'],37578811,1563315644937867268,649,207,830,26
1025,"See our latest Cedar Rapids, IA #Nursing #NurseLife job opportunity and click the link in our bio to apply: Clinic CMA at Mercy Cedar Rapids",['1562590199896371201'],37578811,1562590199896371201,649,207,830,26
1027,"Great careers start with great training. Nurses at Banner Health enjoy some of the best on-the-job-training in the industry. We care about you, your nursing career today, and your future. Apply today in San Tan Valley, AZ. https://t.co/BtiPpWLrm5 #NurseLife",['1563311729341132801'],23130609,1563311729341132801,953,329,4877,25
1028,"Nurses excel at Banner Health. With some of the best training in health care, we empower nurses to build long, successful careers. We care about you, your nursing career today, and your future. Apply today in Mesa, AZ. https://t.co/cy4hsct2gO #RNJobs #NurseLife",['1562949467740901376'],23130609,1562949467740901376,953,329,4877,25
1029,"Great nursing careers are built at Banner Health. Whether you’re just starting your career or have years of experience, Banner Health training and development opportunities can help you grow. Apply today in  Sun City West, AZ. https://t.co/XzxDTl7RcD #NurseLife",['1562843757019418624'],23130609,1562843757019418624,953,329,4877,25
1030,@CrumblCookies Working &amp; packing for vacation! #nurselife #vacationmodesoclose,['1563308029051023360'],126508584,1563308029051023360,107,309,14551,4
1031,"I’ve won today…😂😂😌💪🏼 

#NurseLife https://t.co/aQzQ9A1wqA",['1563306153726988289'],2241492284,1563306153726988289,1338,1089,76167,60
1032,#nurselife #softgirlera 💕 https://t.co/VtvjNmyXxA,['1563285313333907458'],34573707,1563285313333907458,341,194,33467,4
1033,Join Volunteers of America National Services a certified Great Place To Work 4 years in a row! Apply now! Nurse (LPN) https://t.co/44GAHjuHcy #LPN #NurseLife,['1563254317066305540'],1213212453531602946,1563254317066305540,27,61,319,0
1034,"This job is now open at Loma Linda University Health in San Bernardino, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Clinical Nurse B-MC (SSN) FIT #RN #NurseLife",['1563250325699514369'],57679797,1563250325699514369,267,45,1587,163
1035,"Have you ever had a role like ""Clinical Nurse C-Radiation Med""? What did you like most about that job? #RN #NurseLife",['1563233593085665280'],57679797,1563233593085665280,267,45,1587,163
1036,nakakpagod ang duty n to ngaun….#nurselife #FYP #TalkThatTalk,['1563241044048613382'],538604309,1563241044048613382,39,66,425,1
1037,"During National Nurses Week, congratulations go went to the following Crozer-Chester Medical Center nursing team members who were recognized by their peers as giving the best bedside shift report: 

#NursesWeek #NurseRecognition #healthcareheroes #NurseLife #FGF #FeelGoodFriday https://t.co/pXZDRlDbQQ",['1563240219771490304'],26261769,1563240219771490304,2191,730,6214,48
1038,"Job opportunity!
RN - NEW Grads Welcome! #nurselife #rn
https://t.co/3ErfamKPHH",['1563237429032538113'],36553959,1563237429032538113,3973,5001,302441,1259
1039,"Job opportunity!
RN - NEW Grads Welcome! #nurselife #rn
https://t.co/WajIIheLQq",['1563129731368636418'],36553959,1563129731368636418,3973,5001,302441,1259
1040,"Job opportunity!
RN - NEW Grads Welcome! #nurselife #rn
https://t.co/y5gv3jUA2h",['1563129485175574528'],36553959,1563129485175574528,3973,5001,302441,1259
1041,"Job opportunity!
RN - NEW Grads Welcome! #nurselife #rn
https://t.co/y5gv3jUA2h",['1562860601885372416'],36553959,1562860601885372416,3973,5001,302441,1259
1042,"Job opportunity!
RN - NEW Grads Welcome! #nurselife #rn
https://t.co/Rn75q7NbCY",['1562860563830435840'],36553959,1562860563830435840,3973,5001,302441,1259
1043,"#Idaho #court issues ruling on #emergency #healthcare following #Dobbs decision | AHA News - American #Hospital Association 

#obgyntwitter #obgyn #nurse #NurseTwitter #nurses #nurselife #doctors #DoctorLawyer #health #law #lawtwitter 

https://t.co/i588YMwmOI via @GoogleNews",['1563224060171268098'],1136406137648091139,1563224060171268098,218,312,887,0
1044,@YDSAUMich @umichmedicine We’ve got 24 voting opportunities over the course of a week starting tomorrow morning. We are asking our members to vote to authorize a work stoppage in protest of the employer’s ongoing pattern of ULPs. #NurseTwitter #MedTwitter #nurselife #UnionStrong,['1563223563548893185'],1532800021866897408,1563223563548893185,600,342,483,2
1048,#nurses #nurse #nurselife #doctors #nursing #nursesofinstagram #covid #healthcare #medical #rn #nursesrock #nursingschool #hospital #doctor #medicine #nursingstudent #registerednurse #nursepractitioner #health #Corona  #lovehttp://be.net/gallery/151288015/NursingMedical-T-SHIRT,['1563218003571113984'],384459299,1563218003571113984,584,4079,4380,1
1052,I hate that I’m always sick on my days off and not the days I work #nurselife #artistlife,['1563209209293860864'],1162367611889422336,1563209209293860864,27,164,1013,0
1053,@SenAlexPadilla https://t.co/pvmtB15bLh Will you support NURSES and PATIENT SAFETY??!  THESE BILLS HAVE BEEN AROUND LONG TIME NOW PATIENT’S BEING HARMED.  Nurses have been screaming for years.  HELP US! We are in CRISIS!  IT’S TIME!! #nurse #nurselife #NursesActive #patientsafety,['1563204843942326272'],2802828442,1563204843942326272,366,2148,3410,2
1054,"@RepRobinKelly https://t.co/XwbeFDY4SC NURSES, MINORITIES, WOMEN ARE SUFFERING! HELP US GET THIS BILL PASSED! IT'S TIME WE DID OUR PART LAST 2 YRS IT'S TIME  OUR REPS TO DO THEIRS! COME ON! HELP US! #NurseTwitter #RNfact #nurses #NurseLife #LVN #PATIENTSAFETY #patientexperience",['1562935332907192320'],2802828442,1562935332907192320,366,2148,3410,2
1055,@RepRoKhanna https://t.co/XwbeFDY4SC NURSES WANT TO KNOW WHEN LEGISLATION WILL BE PASSED! SO DO PATIENTS. IT'S AFFECTING PATIENT SAFETY. WILL YOU GET THIS MOVING! #RNfact #NurseTwitter #nurse #nurses #RN #lvn #NurseLife,['1562932278875115521'],2802828442,1562932278875115521,366,2148,3410,2
1056,Half Coffee Half Nurse halloween gift ⏰13$ONLY: https://t.co/3OZPDTNJtR #coffeelover #coffee #coffeetime #coffeeaddict #cafe #coffeeholic #coffeelovers #coffeelife #coffeelove #coffeeoftheday #coffeedaily #nurse #nurselife #doctor #nursing #hospital #nurses #healthcare,['1563204838032547845'],1263563190828400641,1563204838032547845,91,121,10988,2
1057,YOU LOOKING FOR AN AWESOME T-SHIRT ?check out:   https://t.co/sWUFf7BF09 #nurses #nurse #nurselife #doctors #nursing #nursesofinstagram #covid #healthcare #medical #rn #nursesrock #nursingschool #hospital,['1562941880920600578'],1263563190828400641,1562941880920600578,91,121,10988,2
1058,"Six years ago I started in a PhD program.  Now as a postdoc, I'm still processing having finished as the only person-- but also woman in my family to reach higher education.  

CNA to ADN RN to BSN to PhD.  What a journey.  #nursetwitter #nurselife https://t.co/SUWfgSQs0p",['1563204343297241092'],1542924820458774528,1563204343297241092,36,60,35,0
1059,Weekend Fade ahoy #fadefriday #fadegame #newglasses #FridayVibes #nurselife https://t.co/sOxm4kapNp,['1563201796906303489'],61871190,1563201796906303489,604,929,2554,13
1060,"It's #Friday! Are you working or enjoying the day? 🤩

#nurse #FridayFeeling #nursetwitter #nurselife #job #work #healthcare",['1563201433326931968'],1408463790727966723,1563201433326931968,164,496,1085,0
1061,"What song do you have on replay right now? ⬇️⬇️

#music #songs #playlist #nurse #nursetwitter #nurselife #travelnurse",['1563190784651698176'],1408463790727966723,1563190784651698176,164,496,1085,0
1062,"Tell me you're a travel nurse without telling me you're a travel nurse... ⬇️⬇️⬇️

#nursetwitter #nurses #travelnurse #nurselife",['1562786886321483777'],1408463790727966723,1562786886321483777,164,496,1085,0
1064,"How's everyone's day going so far 

#nurse #NurseLife #naughty #onlyfans #onlyfansgirl #ginger #freckled #frecklesarehot #redhead #pale #freethenip #freethenippple #freethenips #freckles #blueeyes https://t.co/TtOeNqcCHV",['1563185122266202120'],1559295264686592008,1563185122266202120,1380,727,281,1
1065,"Demand for nurses is nationwide, but these states take the cake. 

https://t.co/E3OPxeEM4h #healthcare #nursing #RN #nursingcareers #nursingjobs #clinicians #nurselife #nursetwitter #medtwitter",['1563179468403134464'],1159172384886337538,1563179468403134464,210,32,670,1
1068,"🙌 Steph knows😉
.
.
.
#nurselife #nursing #nursinglife #nuringstudent #hospital #greysanatomy #medicine #medical #health #wellness #nightshiftnurse #pedsnurse #icunurse #murse #medsurge #medsurgenurse #emergencyroom #emergencyroomnurse https://t.co/Boi9Bxi5Fx",['1563160772691169280'],321491271,1563160772691169280,384,522,1115,23
1069,"IYKYK…..

#nurselife #nurse #nursinglife #nursememes #healthcare #hospital #hospitalbag #cny #syracuse https://t.co/m5BIFRY0pn",['1563150638438948869'],321491271,1563150638438948869,384,522,1115,23
1070,"We are SO excited to he hosting this in-person career fair!
⁠
All of our inpatient &amp; outpatient managers will be present along with Nurse Residency, Professional Development and Nurse Recruitment!⁠
⁠
RSVP to this event by emailing nrecruit@upstate.edu ⁠

#nurselife #hiring https://t.co/RoPAck2azh",['1562832840320221191'],321491271,1562832840320221191,384,522,1115,23
1071,"ADMISSION IS OPEN. HURRY UP!
Pyare Lal Nursing College, Bahadurgarh, Haryana. Giving you the platform to make dreams come true.
Call 73305-00000
Website-https://t.co/lAzaYefCZQ

 #nursingstudent #nursingschool #nurse #nursing #nurselife #nursesofinstagram #rn #nurses https://t.co/VzB1j20OIr",['1563158824340828160'],1278344831454941184,1563158824340828160,23,162,295,0
1072,"Pl college of Nursing | Nursing college in Haryana | BSC Nursing college in Haryana
https://t.co/dML07LWgwG

 #nursingstudent #nursingschool #nurse #nursing #nurselife #nursesofinstagram #rn #nurses #registerednurse #studentnurse #nclex #medical #nursesrock #medicine #doctor",['1562794646115581953'],1278344831454941184,1562794646115581953,23,162,295,0
1075,"So tell us, what is your coffee personality type? ☕

It's International Coffee Day, so no excuse needed for an extra cup today 🙌

#InternationalCoffeeDay #NurseLife #TeamCoffee https://t.co/qBXGAImVlM",['1563149275626078208'],2965542438,1563149275626078208,554,887,872,11
